Inspection ID,Opening date,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Type,Inspection Date,Results,Violations
1763730,2010/06/19,Chicago Academy for the Arts,Chicago Academy for the Arts,3200708,School,Risk 3 (Low),1010 W Chicago AVE,"Chicago,IL,60642",Canvass,04/27/2016,Pass,
1763686,2009/10/16,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2397687,Restaurant,Risk 1 (High),1127 N STATE ST,"CCHICAGO,IL,60610",Canvass,04/27/2016,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD (ICE) NOT PROTECTED DURING STORAGE INSIDE OF THE ICE MACHINE. OBSERVED BLACK SLIMY SUBSTANCES THROUGHOUT INTERIOR WATER COMPONENTS OF THE ICE MACHINE. MANAGEMENT INSTRUCTED TO TURN OFF MACHINES, REMOVE ICE AND HAVE INTERIOR OF ICE MACHINE CLEANED AND SANITIZED AND MAINTAINED.  
SERIOUS VIOLATION 7-38-005(A).   | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED FOOD MANAGER PRESENT WITH A CITY OF CHICAGO FOOD SANITATION CERTIFICATE WHILE POTENTIALLY HAZARDOUS FOODS (PASTA,CHICKEN,TUNA, ETC.) ARE BEING PREPARED AND SERVED. MANAGEMENT INSTRUCTED THAT A CERTIFIED FOOD MANAGER MUST BE PRESENT AT ALL TIMES WHILE POTENTIALLY HAZARDOUS FOOD IS BEING PREPARED OR SERVED AND HAVE CITY OF CHICAGO SANITATION CERTIFICATE POSTED AS REQUIRED. 
SERIOUS VIOLATION 7-38-012.  | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: INSTRUCTED TO PROVIDE PROPER LABELS FOR PRE-PACKAGED FOODS OFFERED FOR SALE INCLUDE NAME OF PRODUCT,NAME,ADDRESS AND ZIP CODE OF THE MANUFACTURER,NET CONTENTS OF PACKAGE,A LIST OF INGREDIENTS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED LOOSE STOPPER LEVER ATTACHED TO THE RIGHT COMPARTMENT OF THE 3 COMPARTMENT SINK.INSTRUCTED TO REPAIR AND MAINTAIN ADEQUATE STOPPERS FOR THE 3 COMPARTMENT SINK."
1763421,2014/10/13,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE,"CCHICAGO,IL,60618",Canvass,04/22/2016,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY DATE AND LABEL ALL FOOD PRODUCTS NOT IN THEIR ORIGINAL CONTAINERS. FOUND TUNA SALAD IN 2-SLIDING DOOR COOLER NOT PROPERLY DATED AND LABELED. MUST PROVIDE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DEFROST SMALL BEIGE FREEZER ON THE 1ST FLOOR BAKING PREP AREA TO REMOVE EXCESSIVE ICE/FROST BUIL-UP. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE MISSING LIGHT SHIELD AT THE LIGHT FIXTURE ACROSS FROM THE WALK-IN COOLER ON THE 1ST FLOOR 2ND BAKING PREP AREA.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE/REPAIR EXTERIOR OUTER SCREEN DOOR AT THE EXIT DOOR LEADING TO THE MOST REAR AREA. FOUND DOOR IN POOR REPAIR AT THIS TIME.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR MISSING WALL COVING IN THE BASEMENT RESTROOM LOCATED IN THE SOUTH AREA OF THE BASEMENT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST COMPLETE REPAIRS IN THE 3RD BASEMENT RESTROO(SOUTHERN PORTION OF THE BASEMENT). WHICH IS UNDER CONSTRUCTION. THERE ARE 2 OTHER WORKING RESTROOMS IN THE FACILITY A STAFF AND A CUSTOMER RESTROOM."
1763245,2015/02/27,EAT N RUN CHICKEN AND FISH,EAT N RUN CHICKEN AND FISH,2442868,Restaurant,Risk 1 (High),,",IL,",License,04/19/2016,Not Ready,
1751919,2014/05/27,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON,"ELK GROVE VILLAGE,IL,60007",Canvass Re-inspection,04/13/2016,Pass,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: Violation corrected. Truck now has hot and cold running water with adequate water pressure for both. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Violation corrected. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Violation corrected."
1751450,2009/10/28,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON,"ELK GROVE VILLAGE,IL,60007",anvass,04/06/2016,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: FOUND NO COLD RUNNING WATER AND LOW HOT WATER PRESSURE AT EXPOSED HAND SINK. INSTRUCTED TO REPAIR. MUST RECONNECT COLD WATER LINE. 
CRITICAL VIOLATION 7-38-030 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED WATER LEAK UNDERNEATH EXPOSED HAND SINK. INSTRUCTED TO REPAIR. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND HOLE ON FLOOR UNDERNEATH EXPOSED HAND SINK CABINET. INSTRUCTED TO SEAL."
1751619,2008/09/25,"DINKY DONUTS, INC","DINKY DONUTS, INC",2262653,Shared Kitchen User (Long Term),Risk 2 (Medium),1223 N ROSSELL,"OAK PARK,IL,60302",Canvass,03/29/2016,Pass,
1734975,2009/10/14,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST,"chicago,IL,60629",Canvass,03/29/2016,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: PEELING PAINT IN EATING AREA IN NEED OF REMOVING. 
MUST CORRECT AND MAINTAIN"
1734950,2012/08/15,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE,"chicago,IL,60629",anvass,03/29/2016,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS AND CEILING IN PAN STORAGE AREA. 
MUST REMOVE ALL PEELING PAINT AND MAINTAIN. 
 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: WATER PRESSURE IN TEACHER WASHROOM VERY LOW. 
MUST INCREASE PRESSURE CORRECT AND MAINTAIN."
1734666,2006/09/10,PALACINKE CREPES,PALACINKE CREPES,2437427,Mobile Prepared Food Vendor,Risk 3 (Low),4926 N RIVER RD,"SCHILLER PARK,IL,60176",License,03/23/2016,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED INCOMPLETE LABELS. LABELS MUST CONTAIN ITEM NAME WITH INGREDIENT LIST, DATE, COMPANY NAME, AND LOCATION WHERE ITEM WAS PRODUCED. INSTRUCTED TO COMPLY AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RAW WOOD SURFACES IN THE CABINET UNDER THE PUSH BAR. INSTRUCTED FACILITY TO SEAL AND MAINTAIN SMOOTH AND EASILY CLEANABLE."
1734651,2009/01/26,STEVES 77 ICE CREAM,STEVES 77 ICE CREAM,2451367,Mobile Food Dispenser,Risk 3 (Low),7451 W 100TH ST,"BRIDEVIEW,IL,",License,03/23/2016,Pass,
1734423,2013/02/25,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST,"Chicago,IL,60607",Canvass Re-inspection,03/18/2016,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: CORRECTED. SPLASHGUARD PROVIDED. POOLING WATER REMOVED, AREA CLEAN AND DRY. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: CORRECTED."
1734331,2011/09/07,SAUGANASH SCHOOL FOR THE YOUNG YEARS,SAUGANASH SCHOOL FOR THE YOUNG YEARS,2364330,Children's Services Facility,Risk 3 (Low),4541 W PETERSON AVE,",IL,60646",License Reinspection,03/17/2016,Pass,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: CORRECTED (3 COMPARTMENT SINK HAS BEEN INSTALLED). | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED"
1633019,2009/06/04,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST,"Chicago,IL,60607",Canvass,03/11/2016,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: LARGE DEEP PAN OF COOKED RICE DATED YESTERDAY (3/10/16) AT 70.5F IN COOLER. PRODUCT VOLUNTARILY DISCARDED AND DENATURED. INSTD MANAGER ON PROPER COOLING TECHNIQUES WITHIN 6 HOURS, AND USING SHALLOW PANS. CITATION ISSUED 7-38-005A CRITICAL. APPROX 10LBS $50 VALUE. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS FROM 6/25/15 REPORT 1559577 NOT CORRECTED.  
32- PROVIDE SPLASHGUARD BETWEEN THE HAND SINK IN THE FIRST FLOOR BAR AND THE ICE BIN LOCATED NEXT TO IT.  
34- REMOVE POOLING WATER BEHIND AND UNDERNEATH THE ICE MACHINE. 
 
CITATION ISSUED 7-42-090 SERIOUS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RUSTY SURFACE ON GREASE TRAP. INSTD TO REMOVE RUST. ADDITIONAL SHELVING NEEDED IN WALK-IN COOLER. EXCESSIVE ICE BUILD-UP ON WALK-IN FREEZER CONDENSOR. INSTD TO REMOVE EXCESSIVE ICE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: EMPLOYEE PERSONAL BELONGINGS IMPROPERLY STORED. INSTD TO STORE IN DESIGNATED AREA. STOCK ON FLOOR. INSTD TO ELEVATE 6 INCHES. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER REQUIREMENTS NOT MET. INSTD TO PROVIDE PROPER RECORDS, LOGS."
1683232,2010/09/03,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST,",IL,",Canvass Re-inspection,02/18/2016,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED"
1631748,2012/01/15,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W),"CHESTNUT STREET,IL,60610",canvass,02/17/2016,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED FOUNTAIN IN HALLWAY IN DISREPAIR. INSTRUCTED TO REPAIR AND MAINTAIN.

 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED BROKEN FLOOR TILES IN THE HALLWAY OUTSIDE OF LUNCH ROOM. INSTRUCTED TO REPAIR AND MAINTAIN.

OBSERVED DUST BUILD UP AND DEBRIS ON FLOORS IN THE DRY STORAGE AREA. INSTRUCTED TO CLEAN AND MAINTAIN."
1683230,2008/09/30,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST,",IL,",Canvass,02/16/2016,Pass w/ Conditions,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: premises prep cooler maintaining improper air temperature of 50.f.must maintain 40f or below .must not use cooler until repaired and inspected by health dept. cooler tagged held for inspection. must use another prep cooler that's 40f or below-CDI. critical violation issued -7-38-005a | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND FOODS INSIDE PREP COOLER MAINTAINED AT IMPROPER COLD TEMPERTAURES. APPROX 10LBS IT BEFF AT 50.8F,10 LBS COOKED CHICKEN BREAST-54.3F, 1-LB  1-LB EGG SALAD-54.3F, 3LBS TUNA SALAD-51.3F, 3LBS CHICKEN SALAD-54.4F, 3LBS  CORN BEEF-54.6F, 2LBS PASTRAMI-53.9F, 1LB IT SAUSAGE-53.2F.APPROX 12LBS OF FOOD DISCARDED BY MANAGER.COST APPOX $175.00.MUST MAINTAIN COLD FOODS 40F OR BELOW. CRITICAL VIOLATION ISSUED 7-38-005A | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED ICE DISPENSER AT POP MACHINE NOT CLEAN.MUST CLEAN."
1631651,2010/05/04,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST,"chicago,IL,60629",Canvass,02/11/2016,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE FOLLOWING IN NEED OF CLEANING: ALL COOKING EQUIPMENT, INTERIOR OF REACH IN COOLERS, RUBBER GASKETS, HOT HOLDING UNIT, VENTILATION UNIT AND PREP TABLES. 
MUST CLEAN AND MAINTAIN AT ALL TIMES. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNDER THE COOKING EQUIPMENT IN NEED OF CLEANING TO REMOVE ALL BUILD UP. 
FLOORS THROUGH OUT PREP AREA IN NEED OF CLEANING TO REMOVE ALL FOOD SPILLS AND BUILD UP. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS IN NEED OF CLEANING TO REMOVE ALL FOOD SPLATTER. 
MUST CLEAN AND MAINTAIN AT ALL TIMES. 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: HANDSINK SLOW DRAINING. 
MUST CORRECT AND MAINTAIN AT ALL TIMES. 
 | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: ALL REACH IN COOLERS IN NEED OF THERMOETERS. 
MUST INSTALL AND MAINTAIN. 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ALL UNNNECESSARY CLUTTER MUST BE REMOVED 
CORRECT AND MAINTAIN."
1677230,2016/04/01,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST,"Chicago,IL,60610",Canass,02/10/2016,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED MOP SINK CLOSETS NOT CLEAN 1ST AND 2ND FLOOR.INSTRUCTED TO CLEAN AND ELEVATE ITEMS 6 INCHES OFF THE FLOOR AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED NO LIGHT SHIELD ON LIGHT BULB INSIDE THE WALK-IN-FREEZER.INSTRUCTED TO PROVIDE AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBDSERVED STUDENTS WATER FOUNTAINS ON 1ST AND 2ND FLOOR NOT CLEAN.INSTRUCTED TO DETAIL CLEAN AND SANITIZE AND MAINTAIN."
1631567,2011/07/03,ATTOCK SUBMARINE,ATTOCK SUBMARINE,2162440x,Restaurant,Risk 2 (Medium),3006 E 92ND ST,"Chicago,IL,60617",Complaint,02/09/2016,Pass w/ Conditions,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: NOTED CLUTTER THROUGH OUT THE REAR STORAGE AREA. MUST REMOVE AND/OR ORGANIZE ARTICLES IN SAID AREA TO PREVENT HARBORAGE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR DIRTY ALONG THE WALL BASE AND IN CORNERS IN THE PREP AREA AND IN THE REAR STORAGE AREAS. MUST CLEAN TO REMOVE DEBRIS. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: SEE VIOLATION #29. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATION NOT CORRECTED FROM REPORT #1532412 DATE 3-30-15(45)MUST PROVIDE FOOD HANDLER TRAINING CERTIFICATE OR PROOF OF ENROLLEMENT,UPON NEXT INSPECTION. SERIOUS VIOLATION #7-42-090. INSTRUCTED TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENT."
1631383,2015/01/01,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST,",IL,60620",Canvass,02/05/20116,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED THE CONDENSER OF THE 2 DOOR PREP COOLER LEAKING AND THE GASKETS TORN ON THE SAME COOLER. INSTRUCTED TO REPAIR AND MAINTAIN ALL EQUIPMENT. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE GASKETS WITH ACCUMULATED FOOD SPLASH ON THE 1 DOOR SMALL PREP COOLER. INSTRUCTED TO CLEAN AND MAINTAIN ALL EQUIPMENT."
1610095,2011/11/26,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL,"chicago,IL,60629",Canvass,01/25/2016,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE FOLLOWING LEAKS NEED TO BE CORRECTED: 2 COMP SINK IN PREP AREA (FAUCET LEAKS), HANDBOWL IN FACULTY BATHROOM LEAK, AND LEAK AT FAUCET BY LARGE KETTLE. FAUCETS IN NURSES ROOM NEED TO HAVE ONE FAUCET. 
MUST CORRECT AND MAINTAIN."
1609240,2014/03/18,B-P GAS STATION,B P,2437452,GAS STATION STORE,Risk 3 (Low),4518-4528 S CICERO AVE,"BEDFORD PARK,IL,60638",License,12/31/2015,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE RUST FROM SHELVING UNITS IN WALK IN COOLER.MUST REPAIR OR REPLACE BROKEN GASKET ON LOWER PART OF WALK IN COOLER DOOR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN DEBRI FROM SLEEVES IN WALK IN COOLER,STORAGE CABINETSS IN ADJACENT STORAGE AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR OR REPLACE MOLDED WALLS IN REAR AREA NEAR 3- COMP SINK.MUST SCRAPE AND PAINT PEELING PAINT ON WALL NEAR WALK IN COOLER STORAGE AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE,REMOVE AND ORGANIZE SHELVING UNITS AND CLUTTER FROM IN BETWEEN WALLS AND EQUIPMENT IN REAR AND SIDE STORAGE AREAS,ELECTRICAL ROOM."
1386624,2008/12/02,B-P GAS STATION,B P,2437452,GAS STATION STORE,Risk 3 (Low),4518-4528 S CICERO AVE,"BEDFORD PARK,IL,60638",License,12/23/2015,Not Ready,
1591717,2011/11/16,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2412144,Restaurant,Risk 1 (High),1127 N STATE ST,"CCHICAGO,IL,60610",License,12/15/2015,Pass,
1591710,2010/03/16,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2397687,Restaurant,Risk 1 (High),1127 N STATE ST,"CCHICAGO,IL,60610",Canvass,12/15/2015,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NOTED  CERTIFIED FOOD MANAGER ON DUTY OR CITY OF CHICAGO FOOD SERVICE CERTIFICATE WHILE POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED (CHICKEN, FISH, SOUPS ETC). INSTRUCTED TO HAVE A FOOD SERVICE MANAGER ON SITE AT ALL TIMES AND A CITY OF CHICAGO FOOD SERVICE CERTIFICATE ON SITE. 
CITATION ISSUED FOR SERIOUS VIOLATION #7-38-012 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN DIRTY VENTS AT THE DISPLAY COOL CASE. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NOTED SOME EMPLOYEES WITH NO FOOD HANDLERS CERTIFICATE ON SITE. INSTRUCTED TO HAVE ALL EMPLOYEES FOOD HANDLERS CERTIFICATE  ON SITE AT ALL TIMES. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: NOTED SOME EMPLOYEES AT THE PREP AREA WITH NO HAIR RESTRAINS OR HATS. INSTRUCTED MANAGEMENT THAT ALL EMPLOYEES MUST WEAR HAIR RESTRAINS OR HATS AT ALL TIMES."
1465301,2011/12/09,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE,"Chicago,IL,60639",Canvass,12/09/2015,Out of Business,
1591546,2013/10/10,FAMILY DOLLAR #3301,FAMILY DOLLAR #3301,1247850,Grocery Store,Risk 3 (Low),9101 S COMMERCIAL AVE,"Chicago,IL,60617",Cahvass,12/10/2015,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN DISPLAY SHELES THROUGHOUT PREMISES OF DUST AND DIRT BUILD-UP,INSTRUCTED TO CLEAN AND MAINTAIN AREA | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER FROM THE BASEMENT AREA,TO PREVENT RODENT HARRBORAGE | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL  CLEAN THE FLOORS THROUGHOUT PREMISES,INSTRUCTED TO CLEAN AND MAINTAIN AREA"
1513116,2006/12/12,GOOD EARTH MARKET,GOOD EARTH MARKET,2017278,Grocery Store,Risk 2 (Medium),6190 S ARCHER AVE,"CHCICAGO,IL,60638",uanvass,12/15/2014,Out of Business,
1589085,2009/02/03,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE,"Chicago,IL,60612",Complaint Re-inspection,12/02/2015,Pass,29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: ALL PREVIOUS MINOR VIOLATIONS WERE CORRECTED.
1588744,2007/11/20,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE,"Chicago,IL,60612",Short Form Complaint,11/23/2015,Fail,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS FROM REPORT #1445331 ON 7/17/15 NOT CORRECTED: 
 
36/01 - LIGHT SHIELDS MISSING AT THE WALK-IN COOLER AND WALK-IN FREEZER LIGHT FIXTURES.  MUST PROVIDE. 
 
36/01 - REPAIR THE MISSING LIGHT SHIELD IN THE DISHWASHING AREA AND THE CRACKED LIGHT SHIELD IN THE DRY STORAGE AREA. 
 
38/01 - THE LEFT AND MIDDLE SINK STOPPERS AT THE 3 COMPARTMENT SINK ARE NOT OPERATIONAL.  MUST REPAIR. 
 
45/01 - ALL FOOD HANDLERS MUST SHOW PROOF OF FOOD HANDLER TRAINING.  MUST PROVIDE. 
 
SERIOUS VIOLATION 7-42-090. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: SEE VIOLATION #29. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: SEE VIOLATION #29. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: SEE VIOLATION #29."
1588458,2008/09/16,FROZEN FOODIES,FROZEN FOODIES,2404306,Restaurant,Risk 2 (Medium),2201 N HALSTED ST,",IL,60614",License,11/17/2015,Pass,
1583452,"17 January, 2011",FROZEN FOODIES,FROZEN FOODIES,2404306,Restaurant,Risk 2 (Medium),2201 N HALSTED ST,",IL,60614",License,10/26/2015,Not Ready,
